BillURL,SessionYr,BillName,StageName,StageDate,StageLink
http://services.parliament.uk//bills/2010-12/localgovernmentreviewofdecisionsbillformallyknownasthelocalgovernmentombudsmanamendment.html,2010-12,Local Government (Review of Decisions) Bill formerly known as the Local Government Ombudsman (Amendment)  Bill,2nd reading: House of Commons,18.03.2011,http://www.publications.parliament.uk/pa/cm201011/cmhansrd/cm110318/debtext/110318-0002.htm#11031850000005
http://services.parliament.uk//bills/2010-12/localgovernmentreviewofdecisionsbillformallyknownasthelocalgovernmentombudsmanamendment.html,2010-12,Local Government (Review of Decisions) Bill formerly known as the Local Government Ombudsman (Amendment)  Bill,2nd reading: House of Commons,10.06.2011,http://www.publications.parliament.uk/pa/cm201011/cmhansrd/cm110610/debtext/110610-0002.htm#11061046000013
http://services.parliament.uk//bills/2010-12/localgovernmentreviewofdecisionsbillformallyknownasthelocalgovernmentombudsmanamendment.html,2010-12,Local Government (Review of Decisions) Bill formerly known as the Local Government Ombudsman (Amendment)  Bill,Money resolution: House of Commons,08.12.2011,http://www.publications.parliament.uk/pa/cm201011/cmhansrd/cm111208/debtext/111208-0003.htm#11120860000002
http://services.parliament.uk//bills/2010-12/localgovernmentreviewofdecisionsbillformallyknownasthelocalgovernmentombudsmanamendment.html,2010-12,Local Government (Review of Decisions) Bill formerly known as the Local Government Ombudsman (Amendment)  Bill,Committee Debate - 1st sitting: House of Commons,11.01.2012,http://www.publications.parliament.uk/pa/cm201011/cmpublic/lgombudsman/120111/am/120111s01.htm
http://services.parliament.uk//bills/2010-12/localgovernmentreviewofdecisionsbillformallyknownasthelocalgovernmentombudsmanamendment.html,2010-12,Local Government (Review of Decisions) Bill formerly known as the Local Government Ombudsman (Amendment)  Bill,Report stage: House of Commons,20.01.2012,http://www.publications.parliament.uk/pa/cm201212/cmhansrd/cm120120/debtext/120120-0002.htm#12012017000008
http://services.parliament.uk//bills/2010-12/localgovernmentfinance.html,2010-12,Local Government Finance Bill,1st reading: House of Commons,19.12.2011,http://www.publications.parliament.uk/pa/cm201011/cmhansrd/cm111219/debtext/111219-0002.htm#11121912000004
http://services.parliament.uk//bills/2010-12/localgovernmentfinance.html,2010-12,Local Government Finance Bill,2nd reading: House of Commons,10.01.2012,http://www.publications.parliament.uk/pa/cm201011/cmhansrd/cm120110/debtext/120110-0002.htm#12011060000001
http://services.parliament.uk//bills/2010-12/localgovernmentfinance.html,2010-12,Local Government Finance Bill,Programme motion: House of Commons,10.01.2012,http://www.publications.parliament.uk/pa/cm201011/cmhansrd/cm120110/debtext/120110-0004.htm#1201115000003
http://services.parliament.uk//bills/2010-12/localgovernmentfinance.html,2010-12,Local Government Finance Bill,Money resolution: House of Commons,10.01.2012,http://www.publications.parliament.uk/pa/cm201011/cmhansrd/cm120110/debtext/120110-0004.htm#1201115000008
http://services.parliament.uk//bills/2010-12/localgovernmentfinance.html,2010-12,Local Government Finance Bill,Carry-over motion: House of Commons,10.01.2012,http://www.publications.parliament.uk/pa/cm201011/cmhansrd/cm120110/debtext/120110-0004.htm#1201115000005
http://services.parliament.uk//bills/2010-12/localgovernmentfinance.html,2010-12,Local Government Finance Bill,Ways and Means resolution: House of Commons,10.01.2012,http://www.publications.parliament.uk/pa/cm201011/cmhansrd/cm120110/debtext/120110-0004.htm#1201115000004
http://services.parliament.uk//bills/2010-12/localgovernmentfinance.html,2010-12,Local Government Finance Bill,Committee: 1st sitting: House of Commons,18.01.2012,http://www.publications.parliament.uk/pa/cm201212/cmhansrd/cm120118/debtext/120118-0001.htm#12011848000002
http://services.parliament.uk//bills/2010-12/localgovernmentfinance.html,2010-12,Local Government Finance Bill,Committee: 2nd sitting: House of Commons,24.01.2012,http://www.publications.parliament.uk/pa/cm201212/cmhansrd/cm120124/debtext/120124-0001.htm#12012451000002
http://services.parliament.uk//bills/2010-12/localgovernmentfinance.html,2010-12,Local Government Finance Bill,Committee: 3rd sitting: House of Commons,31.01.2012,http://www.publications.parliament.uk/pa/cm201212/cmhansrd/cm120131/debtext/120131-0002.htm#120131134000002
http://services.parliament.uk//bills/2010-12/localgovernmentfinance.html,2010-12,Local Government Finance Bill,Report stage: House of Commons,Date to be announced,
http://services.parliament.uk//bills/2010-12/localgovernmentfinanceamendment.html,2010-12,Local Government Finance (Amendment) Bill,1st reading: House of Commons,31.01.2012,http://www.publications.parliament.uk/pa/cm201212/cmhansrd/cm120131/debtext/120131-0002.htm#column_706
http://services.parliament.uk//bills/2010-12/localgovernmentfinanceamendmentno2.html,2010-12,Local Government Finance (Amendment) (No. 2) Bill,1st reading: House of Commons,31.01.2012,http://www.publications.parliament.uk/pa/cm201212/cmhansrd/cm120131/debtext/120131-0002.htm#column_707
http://services.parliament.uk//bills/2010-12/localreferendums.html,2010-12,Local Referendums Bill,1st reading: House of Commons,26.07.2010,http://www.publications.parliament.uk/pa/cm201011/cmhansrd/cm100726/debtext/100726-0002.htm#10072611000014
http://services.parliament.uk//bills/2010-12/localism.html,2010-12,Localism Act,1st reading: House of Commons,13.12.2010,http://www.parliament.uk/business/bills-and-legislation/current-bills/bills-before-parliament-no-debate/
http://services.parliament.uk//bills/2010-12/localism.html,2010-12,Localism Act,2nd reading: House of Commons,17.01.2011,http://www.publications.parliament.uk/pa/cm201011/cmhansrd/cm110117/debtext/110117-0001.htm#1101176000001
http://services.parliament.uk//bills/2010-12/localism.html,2010-12,Localism Act,Programme motion: House of Commons,17.01.2011,http://www.publications.parliament.uk/pa/cm201011/cmhansrd/cm110117/debtext/110117-0004.htm#11011743000001
http://services.parliament.uk//bills/2010-12/localism.html,2010-12,Localism Act,Money resolution: House of Commons,17.01.2011,http://www.publications.parliament.uk/pa/cm201011/cmhansrd/cm110117/debtext/110117-0004.htm#1101183000003
http://services.parliament.uk//bills/2010-12/localism.html,2010-12,Localism Act,Committee Debate 1st sitting: House of Commons,25.01.2011,http://www.publications.parliament.uk/pa/cm201011/cmpublic/localism/110125/am/110125s01.htm
http://services.parliament.uk//bills/2010-12/localism.html,2010-12,Localism Act,Committee Debate 2nd sitting: House of Commons,25.01.2011,http://www.publications.parliament.uk/pa/cm201011/cmpublic/localism/110125/pm/110125s01.htm
http://services.parliament.uk//bills/2010-12/localism.html,2010-12,Localism Act,Committee debate 3rd sitting: House of Commons,27.01.2011,http://www.publications.parliament.uk/pa/cm201011/cmpublic/localism/110127/am/110127s01.htm
http://services.parliament.uk//bills/2010-12/localism.html,2010-12,Localism Act,Committee debate 4th sitting: House of Commons,27.01.2011,http://www.publications.parliament.uk/pa/cm201011/cmpublic/localism/110127/pm/110127s01.htm
http://services.parliament.uk//bills/2010-12/localism.html,2010-12,Localism Act,Committee debate 5th sitting: House of Commons,01.02.2011,http://www.publications.parliament.uk/pa/cm201011/cmpublic/localism/110201/am/110201s01.htm
http://services.parliament.uk//bills/2010-12/localism.html,2010-12,Localism Act,Committee debate 6th sitting: House of Commons,01.02.2011,http://www.publications.parliament.uk/pa/cm201011/cmpublic/localism/110201/pm/110201s01.htm
http://services.parliament.uk//bills/2010-12/localism.html,2010-12,Localism Act,Committee debate 7th sitting: House of Commons,03.02.2011,http://www.publications.parliament.uk/pa/cm201011/cmpublic/localism/110203/am/110203s01.htm
http://services.parliament.uk//bills/2010-12/localism.html,2010-12,Localism Act,Committee debate 8th sitting: House of Commons,03.02.2011,http://www.publications.parliament.uk/pa/cm201011/cmpublic/localism/110203/pm/110203s01.htm
http://services.parliament.uk//bills/2010-12/localism.html,2010-12,Localism Act,Committee debate 9th sitting: House of Commons,08.02.2011,http://www.publications.parliament.uk/pa/cm201011/cmpublic/localism/110208/am/110208s01.htm
http://services.parliament.uk//bills/2010-12/localism.html,2010-12,Localism Act,Committee debate 10th sitting: House of Commons,08.02.2011,http://www.publications.parliament.uk/pa/cm201011/cmpublic/localism/110208/pm/110208s01.htm
http://services.parliament.uk//bills/2010-12/localism.html,2010-12,Localism Act,Committee debate 11th sitting: House of Commons,10.02.2011,http://www.publications.parliament.uk/pa/cm201011/cmpublic/localism/110210/am/110210s01.htm
http://services.parliament.uk//bills/2010-12/localism.html,2010-12,Localism Act,Committee debate 12th sitting: House of Commons,10.02.2011,http://www.publications.parliament.uk/pa/cm201011/cmpublic/localism/110210/pm/110210s01.htm
http://services.parliament.uk//bills/2010-12/localism.html,2010-12,Localism Act,Committee debate 13th sitting: House of Commons,15.02.2011,http://www.publications.parliament.uk/pa/cm201011/cmpublic/localism/110215/am/110215s01.htm
http://services.parliament.uk//bills/2010-12/localism.html,2010-12,Localism Act,Committee debate 14th sitting: House of Commons,15.02.2011,http://www.publications.parliament.uk/pa/cm201011/cmpublic/localism/110215/pm/110215s01.htm
http://services.parliament.uk//bills/2010-12/localism.html,2010-12,Localism Act,Committee debate 15th sitting: House of Commons,17.02.2011,http://www.publications.parliament.uk/pa/cm201011/cmpublic/localism/110217/am/110217s01.htm
http://services.parliament.uk//bills/2010-12/localism.html,2010-12,Localism Act,Committee debate 16th sitting: House of Commons,17.02.2011,http://www.publications.parliament.uk/pa/cm201011/cmpublic/localism/110217/pm/110217s01.htm
http://services.parliament.uk//bills/2010-12/localism.html,2010-12,Localism Act,Committee debate 17th sitting: House of Commons,01.03.2011,http://www.publications.parliament.uk/pa/cm201011/cmpublic/localism/110301/am/110301s01.htm
http://services.parliament.uk//bills/2010-12/localism.html,2010-12,Localism Act,Committee debate 18th sitting: House of Commons,01.03.2011,http://www.publications.parliament.uk/pa/cm201011/cmpublic/localism/110301/pm/110301s01.htm
http://services.parliament.uk//bills/2010-12/localism.html,2010-12,Localism Act,Committee debate 19th sitting: House of Commons,03.03.2011,http://www.publications.parliament.uk/pa/cm201011/cmpublic/localism/110303/am/110303s01.htm
http://services.parliament.uk//bills/2010-12/localism.html,2010-12,Localism Act,Committee debate 20th sitting: House of Commons,03.03.2011,http://www.publications.parliament.uk/pa/cm201011/cmpublic/localism/110303/pm/110303s01.htm
http://services.parliament.uk//bills/2010-12/localism.html,2010-12,Localism Act,Committee debate 21st sitting: House of Commons,08.03.2011,http://www.publications.parliament.uk/pa/cm201011/cmpublic/localism/110308/am/110308s01.htm
http://services.parliament.uk//bills/2010-12/localism.html,2010-12,Localism Act,Committee debate 22nd sitting: House of Commons,08.03.2011,http://www.publications.parliament.uk/pa/cm201011/cmpublic/localism/110308/pm/110308s01.htm
http://services.parliament.uk//bills/2010-12/localism.html,2010-12,Localism Act,Committee debate 23rd sitting: House of Commons,10.03.2011,http://www.publications.parliament.uk/pa/cm201011/cmpublic/localism/110310/am/110310s01.htm
http://services.parliament.uk//bills/2010-12/localism.html,2010-12,Localism Act,Committee Debate 24th sitting: House of Commons,10.03.2011,http://www.publications.parliament.uk/pa/cm201011/cmpublic/localism/110310/pm/110310s01.htm
http://services.parliament.uk//bills/2010-12/localism.html,2010-12,Localism Act,Report: 1st sitting: House of Commons,17.05.2011,http://www.publications.parliament.uk/pa/cm201011/cmhansrd/cm110517/debtext/110517-0002.htm#11051745000002
http://services.parliament.uk//bills/2010-12/localism.html,2010-12,Localism Act,Programme (No. 2) motion: House of Commons,17.05.2011,http://www.publications.parliament.uk/pa/cm201011/cmhansrd/cm110517/debtext/110517-0002.htm#11051745000003
http://services.parliament.uk//bills/2010-12/localism.html,2010-12,Localism Act,Ways and Means resolution: House of Commons,17.05.2011,http://www.publications.parliament.uk/pa/cm201011/cmhansrd/cm110517/debtext/110517-0002.htm#11051745000004
http://services.parliament.uk//bills/2010-12/localism.html,2010-12,Localism Act,Report: 2nd sitting: House of Commons,18.05.2011,http://www.publications.parliament.uk/pa/cm201011/cmhansrd/cm110518/debtext/110518-0002.htm#11051871000002
http://services.parliament.uk//bills/2010-12/localism.html,2010-12,Localism Act,3rd reading: House of Commons,18.05.2011,http://www.publications.parliament.uk/pa/cm201011/cmhansrd/cm110518/debtext/110518-0004.htm#column_455
http://services.parliament.uk//bills/2010-12/localism.html,2010-12,Localism Act,1st reading: House of Lords,19.05.2011,http://www.publications.parliament.uk/pa/ld201011/ldhansrd/text/110519-0001.htm#11051953000789
http://services.parliament.uk//bills/2010-12/localism.html,2010-12,Localism Act,2nd reading: House of Lords,07.06.2011,http://www.publications.parliament.uk/pa/ld201011/ldhansrd/text/110607-0001.htm#11060733000391
http://services.parliament.uk//bills/2010-12/localism.html,2010-12,Localism Act,Committee: 1st sitting: House of Lords,20.06.2011,http://www.publications.parliament.uk/pa/ld201011/ldhansrd/text/110620-0001.htm#1106203000383
http://services.parliament.uk//bills/2010-12/localism.html,2010-12,Localism Act,Committee: 2nd sitting: House of Lords,23.06.2011,http://www.publications.parliament.uk/pa/ld201011/ldhansrd/text/110623-0001.htm#11062334001037
http://services.parliament.uk//bills/2010-12/localism.html,2010-12,Localism Act,Committee: 3rd sitting: House of Lords,28.06.2011,http://www.publications.parliament.uk/pa/ld201011/ldhansrd/text/110628-0001.htm#11062854000524
http://services.parliament.uk//bills/2010-12/localism.html,2010-12,Localism Act,Committee: 4th sitting: House of Lords,30.06.2011,http://www.publications.parliament.uk/pa/ld201011/ldhansrd/text/110630-0001.htm#11063052000907
http://services.parliament.uk//bills/2010-12/localism.html,2010-12,Localism Act,Committee: 5th sitting: House of Lords,05.07.2011,http://www.publications.parliament.uk/pa/ld201011/ldhansrd/text/110705-0001.htm#11070576000754
http://services.parliament.uk//bills/2010-12/localism.html,2010-12,Localism Act,Committee: 6th sitting: House of Lords,07.07.2011,http://www.publications.parliament.uk/pa/ld201011/ldhansrd/text/110707-0002.htm#11070743000543
http://services.parliament.uk//bills/2010-12/localism.html,2010-12,Localism Act,Committee: 7th sitting: House of Lords,12.07.2011,http://www.publications.parliament.uk/pa/ld201011/ldhansrd/text/110712-0001.htm#11071278000696
http://services.parliament.uk//bills/2010-12/localism.html,2010-12,Localism Act,Committee: 8th sitting: House of Lords,14.07.2011,http://www.publications.parliament.uk/pa/ld201011/ldhansrd/text/110714-0003.htm#11071480001221
http://services.parliament.uk//bills/2010-12/localism.html,2010-12,Localism Act,Committee: 9th sitting: House of Lords,19.07.2011,http://www.publications.parliament.uk/pa/ld201011/ldhansrd/text/110719-0001.htm#11071993000379
